book,seeing_ref,seeing_terms,seeing_lemmas,taking_ref,taking_terms,taking_lemmas,verse_distance,tier,has_desire,desire_in_span,nasa_lift_eyes_idiom,category
2 Chronicles,2 Chronicles 12:7,ra'ah רָאָה [וּ/בִ/רְא֤וֹת],7200,2 Chronicles 12:4,lakad לָכַד [וַ/יִּלְכֹּ֛ד],3920,3,3,False,,False,
2 Chronicles,2 Chronicles 12:7,ra'ah רָאָה [וּ/בִ/רְא֤וֹת],7200,2 Chronicles 12:9,laqach לָקַח [וַ/יִּקַּ֞ח]; laqach לָקַח [לָקָ֑ח]; laqach לָקַח [וַ/יִּקַּח֙],"3947,3947,3947",2,2,False,,False,
2 Chronicles,2 Chronicles 12:7,ra'ah רָאָה [וּ/בִ/רְא֤וֹת],7200,2 Chronicles 12:11,nasa נָשָׂא [וּ/נְשָׂא֔וּ/ם],5375,4,3,False,,False,
2 Chronicles,2 Chronicles 15:9,ra'ah רָאָה [בִּ/רְאֹתָ֕/ם],7200,2 Chronicles 15:8,lakad לָכַד [לָכַ֖ד],3920,1,2,False,,False,
2 Chronicles,2 Chronicles 16:7,ra'ah רָאָה [הָ/רֹאֶ֔ה],7200,2 Chronicles 16:6,laqach לָקַח [לָקַח֙]; nasa נָשָׂא [וַ/יִּשְׂא֞וּ],"3947,5375",1,2,False,,False,
2 Chronicles,2 Chronicles 16:10,ra'ah רָאָה [הָ/רֹאֶ֗ה],7200,2 Chronicles 16:6,laqach לָקַח [לָקַח֙]; nasa נָשָׂא [וַ/יִּשְׂא֞וּ],"3947,5375",4,3,False,,False,
2 Chronicles,2 Chronicles 18:24,ra'ah רָאָה [רֹאֶ֖ה],7200,2 Chronicles 18:25,laqach לָקַח [קְחוּ֙],3947,1,2,False,,False,
2 Chronicles,2 Chronicles 22:6,ra'ah רָאָה [לִ/רְא֞וֹת],7200,2 Chronicles 22:9,lakad לָכַד [וַֽ/יִּלְכְּדֻ֜/הוּ],3920,3,3,False,,False,
2 Chronicles,2 Chronicles 22:6,ra'ah רָאָה [לִ/רְא֞וֹת],7200,2 Chronicles 22:11,laqach לָקַח [וַ/תִּקַּח֩],3947,5,3,False,,False,
2 Chronicles,2 Chronicles 22:10,ra'ah רָאָה [רָאֲתָ֖ה],7200,2 Chronicles 22:9,lakad לָכַד [וַֽ/יִּלְכְּדֻ֜/הוּ],3920,1,2,False,,False,
2 Chronicles,2 Chronicles 22:10,ra'ah רָאָה [רָאֲתָ֖ה],7200,2 Chronicles 22:11,laqach לָקַח [וַ/תִּקַּח֩],3947,1,2,False,,False,
2 Chronicles,2 Chronicles 22:10,ra'ah רָאָה [רָאֲתָ֖ה],7200,2 Chronicles 23:1,laqach לָקַח [וַ/יִּקַּ֣ח],3947,3,3,False,,False,
2 Chronicles,2 Chronicles 23:13,ra'ah רָאָה [וַ/תֵּ֡רֶא],7200,2 Chronicles 23:8,laqach לָקַח [וַ/יִּקְחוּ֙],3947,5,3,False,,False,
2 Chronicles,2 Chronicles 24:11,ra'ah רָאָה [וְ/כִ/רְאוֹתָ֞/ם],7200,2 Chronicles 24:11,nasa נָשָׂא [וְ/יִשָּׂאֻ֖/הוּ],5375,0,1,False,,False,
2 Chronicles,2 Chronicles 25:17,ra'ah רָאָה [נִתְרָאֶ֥ה],7200,2 Chronicles 25:19,nasa נָשָׂא [וּ/נְשָׂאֲ/ךָ֥],5375,2,2,False,,False,
2 Chronicles,2 Chronicles 25:21,ra'ah רָאָה [וַ/יִּתְרָא֣וּ],7200,2 Chronicles 25:19,nasa נָשָׂא [וּ/נְשָׂאֲ/ךָ֥],5375,2,2,False,,False,
2 Chronicles,2 Chronicles 25:21,ra'ah רָאָה [וַ/יִּתְרָא֣וּ],7200,2 Chronicles 25:23,taphas תָּפַשׂ [תָּפַ֛שׂ],8610,2,2,False,,False,
2 Chronicles,2 Chronicles 26:5,ra'ah רָאָה [בִּ/רְאֹ֣ת],7200,2 Chronicles 25:28,nasa נָשָׂא [וַ/יִּשָּׂאֻ֖/הוּ],5375,5,3,False,,False,
2 Chronicles,2 Chronicles 26:5,ra'ah רָאָה [בִּ/רְאֹ֣ת],7200,2 Chronicles 26:1,laqach לָקַח [וַ/יִּקְח֞וּ],3947,4,3,False,,False,
Nehemiah,Nehemiah 4:8,ra'ah רָאָה [וָ/אֵ֣רֶא],7200,Nehemiah 4:11,nasa נָשָׂא [וְ/הַ/נֹּשְׂאִ֥ים],5375,3,3,False,,False,
Nehemiah,Nehemiah 6:16,ra'ah רָאָה [וַ/יִּֽרְא֗וּ],7200,Nehemiah 6:18,laqach לָקַח [לָקַ֕ח],3947,2,2,False,,False,
Nehemiah,Nehemiah 13:23,ra'ah רָאָה [רָאִ֤יתִי],7200,Nehemiah 13:25,nasa נָשָׂא [תִּשְׂאוּ֙],5375,2,2,False,,False,
Esther,Esther 1:4,ra'ah רָאָה [בְּ/הַרְאֹת֗/וֹ],7200,Esther 1:6,achaz אָחַז [אָחוּז֙],270,2,2,False,,False,
Esther,Esther 1:11,ra'ah רָאָה [לְ/הַרְא֨וֹת],7200,Esther 1:6,achaz אָחַז [אָחוּז֙],270,5,3,False,,False,
Esther,Esther 2:9,ra'ah רָאָה [הָ/רְאֻי֥וֹת],7200,Esther 2:7,laqach לָקַח [לְקָחָ֧/הּ],3947,2,2,False,,False,
Esther,Esther 2:9,ra'ah רָאָה [הָ/רְאֻי֥וֹת],7200,Esther 2:8,laqach לָקַח [וַ/תִּלָּקַ֤ח],3947,1,2,False,,False,
Esther,Esther 2:9,ra'ah רָאָה [הָ/רְאֻי֥וֹת],7200,Esther 2:9,nasa נָשָׂא [וַ/תִּשָּׂ֣א],5375,0,1,False,,True,
Esther,Esther 2:15,ra'ah רָאָה [רֹאֶֽי/הָ],7200,Esther 2:15,laqach לָקַח [לָקַֽח]; nasa נָשָׂא [נֹשֵׂ֣את],"3947,5375",0,1,False,,False,
Esther,Esther 2:15,ra'ah רָאָה [רֹאֶֽי/הָ],7200,Esther 2:16,laqach לָקַח [וַ/תִּלָּקַ֨ח],3947,1,2,False,,False,
Esther,Esther 2:15,ra'ah רָאָה [רֹאֶֽי/הָ],7200,Esther 2:17,nasa נָשָׂא [וַ/תִּשָּׂא],5375,2,2,False,,False,
Esther,Esther 3:4,ra'ah רָאָה [לִ/רְאוֹת֙],7200,Esther 3:1,nasa נָשָׂא [וַֽ/יְנַשְּׂאֵ֑/הוּ],5375,3,3,False,,False,
Esther,Esther 3:5,ra'ah רָאָה [וַ/יַּ֣רְא],7200,Esther 3:1,nasa נָשָׂא [וַֽ/יְנַשְּׂאֵ֑/הוּ],5375,4,3,False,,False,
Esther,Esther 5:2,ra'ah רָאָה [כִ/רְא֨וֹת],7200,Esther 5:2,nasa נָשָׂא [נָשְׂאָ֥ה],5375,0,1,False,,True,
Esther,Esther 5:9,ra'ah רָאָה [וְ/כִ/רְאוֹת֩],7200,Esther 5:11,nasa נָשָׂא [נִשְּׂא֔/וֹ],5375,2,2,False,,False,
Esther,Esther 5:13,ra'ah רָאָה [רֹאֶה֙],7200,Esther 5:11,nasa נָשָׂא [נִשְּׂא֔/וֹ],5375,2,2,False,,False,
Job,Job 2:13,ra'ah רָאָה [רָא֔וּ],7200,Job 2:8,laqach לָקַח [וַ/יִּֽקַּֽח],3947,5,3,False,,False,
Job,Job 2:13,ra'ah רָאָה [רָא֔וּ],7200,Job 2:12,nasa נָשָׂא [וַ/יִּשְׂא֨וּ]; nasa נָשָׂא [וַ/יִּשְׂא֥וּ],"5375,5375",1,2,False,,True,
Job,Job 3:9,ra'ah רָאָה [יִ֝רְאֶ֗ה],7200,Job 3:6,laqach לָקַח [יִקָּחֵ֪/ה֫וּ],3947,3,3,False,,False,
Job,Job 4:8,ra'ah רָאָה [רָ֭אִיתִי],7200,Job 4:12,laqach לָקַח [וַ/תִּקַּ֥ח],3947,4,3,False,,False,
Job,Job 5:3,ra'ah רָאָה [רָ֭אִיתִי],7200,Job 5:5,laqach לָקַח [יִקָּחֵ֑/הוּ],3947,2,2,False,,False,
Job,Job 7:8,shur שׁוּר [תְ֭שׁוּרֵ/נִי],7789,Job 7:13,nasa נָשָׂא [יִשָּׂ֥א],5375,5,3,False,,False,
Job,Job 7:19,sha'ah שָׁעָה [תִשְׁעֶ֣ה],8159,Job 7:21,nasa נָשָׂא [תִשָּׂ֣א],5375,2,2,False,,False,
Job,Job 10:18,ra'ah רָאָה [תִרְאֵֽ/נִי],7200,Job 10:15,nasa נָשָׂא [אֶשָּׂ֣א],5375,3,3,False,,False,
Job,Job 11:11,ra'ah רָאָה [וַ/יַּרְא],7200,Job 11:15,nasa נָשָׂא [תִּשָּׂ֣א],5375,4,3,False,,False,
Job,Job 15:17,chazah חָזָה [חָ֝זִ֗יתִי],2372,Job 15:12,laqach לָקַח [יִּקָּחֲ/ךָ֥],3947,5,3,False,,False,
Job,Job 20:17,ra'ah רָאָה [יֵ֥רֶא],7200,Job 20:19,gazal גָּזַל [גָּ֝זַ֗ל],1497,2,2,False,,False,
Job,Job 22:11,ra'ah רָאָה [תִרְאֶ֑ה],7200,Job 22:8,nasa נָשָׂא [וּ/נְשׂ֥וּא],5375,3,3,False,,False,
Job,Job 22:12,ra'ah רָאָה [וּ/רְאֵ֤ה],7200,Job 22:8,nasa נָשָׂא [וּ/נְשׂ֥וּא],5375,4,3,False,,False,
Job,Job 22:19,ra'ah רָאָה [יִרְא֣וּ],7200,Job 22:22,laqach לָקַח [קַח],3947,3,3,False,,False,
Job,Job 23:9,chazah חָזָה [אָ֑חַז]; ra'ah רָאָה [אֶרְאֶֽה],"2372,7200",Job 23:11,achaz אָחַז [אָחֲזָ֣ה],270,2,2,False,,False,
Job,Job 24:1,chazah חָזָה [חָ֥זוּ],2372,Job 24:2,gazal גָּזַל [גָּ֝זְל֗וּ],1497,1,2,False,,False,
Job,Job 24:15,shur שׁוּר [תְשׁוּרֵ֣/נִי],7789,Job 24:10,nasa נָשָׂא [נָ֣שְׂאוּ],5375,5,3,False,,False,
Job,Job 24:15,shur שׁוּר [תְשׁוּרֵ֣/נִי],7789,Job 24:19,gazal גָּזַל [יִגְזְל֥וּ],1497,4,3,False,,False,
Job,Job 27:12,chazah חָזָה [חֲזִיתֶ֑ם],2372,Job 27:13,laqach לָקַח [יִקָּֽחוּ],3947,1,2,False,,False,
Job,Job 28:24,nabat נָבַט [יַבִּ֑יט]; ra'ah רָאָה [יִרְאֶֽה],"5027,7200",Job 29:1,nasa נָשָׂא [שְׂאֵ֥ת],5375,5,3,False,,False,
Job,Job 28:27,ra'ah רָאָה [רָ֭אָ/הּ],7200,Job 29:1,nasa נָשָׂא [שְׂאֵ֥ת],5375,2,2,False,,False,
Job,Job 34:21,ra'ah רָאָה [יִרְאֶֽה],7200,Job 34:19,nasa נָשָׂא [נָשָׂ֨א],5375,2,2,False,,False,
Job,Job 34:26,ra'ah רָאָה [רֹאִֽים],7200,Job 34:31,nasa נָשָׂא [נָשָׂ֗אתִי],5375,5,3,False,,False,
Job,Job 34:29,shur שׁוּר [יְשׁוּרֶ֑/נּוּ],7789,Job 34:31,nasa נָשָׂא [נָשָׂ֗אתִי],5375,2,2,False,,False,
Job,Job 34:32,chazah חָזָה [אֶ֭חֱזֶה],2372,Job 34:31,nasa נָשָׂא [נָשָׂ֗אתִי],5375,1,2,False,,False,
Job,Job 35:5,nabat נָבַט [הַבֵּ֣ט]; ra'ah רָאָה [וּ/רְאֵ֑ה]; shur שׁוּר [וְ/שׁ֥וּר],"5027,7200,7789",Job 35:7,laqach לָקַח [יִקָּֽח],3947,2,2,False,,False,
Job,Job 35:14,shur שׁוּר [תְשׁוּרֶ֑/נּוּ],7789,Job 36:3,nasa נָשָׂא [אֶשָּׂ֣א],5375,5,3,False,,False,
Job,Job 38:17,ra'ah רָאָה [תִּרְאֶֽה],7200,Job 38:13,achaz אָחַז [לֶ֭/אֱחֹז],270,4,3,False,,False,
Job,Job 38:17,ra'ah רָאָה [תִּרְאֶֽה],7200,Job 38:20,laqach לָקַח [תִ֭קָּחֶ/נּוּ],3947,3,3,False,,False,
Job,Job 38:22,ra'ah רָאָה [תִּרְאֶֽה],7200,Job 38:20,laqach לָקַח [תִ֭קָּחֶ/נּוּ],3947,2,2,False,,False,
Job,Job 42:5,ra'ah רָאָה [רָאָֽתְ/ךָ],7200,Job 42:8,laqach לָקַח [קְחֽוּ]; nasa נָשָׂא [אֶשָּׂ֗א],"3947,5375",3,3,False,,False,
Job,Job 42:5,ra'ah רָאָה [רָאָֽתְ/ךָ],7200,Job 42:9,nasa נָשָׂא [וַ/יִּשָּׂ֥א],5375,4,3,False,,False,
Psalms,Psalms 4:7,ra'ah רָאָה [יַרְאֵ֪/נ֫וּ],7200,Psalms 4:7,nasa נָשָׂא [נְֽסָ/ה],5375,0,1,False,,False,
Psalms,Psalms 9:14,ra'ah רָאָה [רְאֵ֣ה],7200,Psalms 9:16,lakad לָכַד [נִלְכְּדָ֥ה],3920,2,2,False,,False,
Psalms,Psalms 10:11,ra'ah רָאָה [רָאָ֥ה],7200,Psalms 10:12,nasa נָשָׂא [נְשָׂ֣א],5375,1,2,False,,False,
Psalms,Psalms 10:14,ra'ah רָאָה [רָאִ֡תָה]; nabat נָבַט [תַּבִּיט֮],"7200,5027",Psalms 10:12,nasa נָשָׂא [נְשָׂ֣א],5375,2,2,False,,False,
Psalms,Psalms 18:16,ra'ah רָאָה [וַ/יֵּ֤רָא֨וּ],7200,Psalms 18:17,laqach לָקַח [יִקָּחֵ֑/נִי],3947,1,2,False,,False,
Psalms,Psalms 25:18,ra'ah רָאָה [רְאֵ֣ה],7200,Psalms 25:18,nasa נָשָׂא [וְ֝/שָׂ֗א],5375,0,1,False,,False,
Psalms,Psalms 25:19,ra'ah רָאָה [רְאֵֽה],7200,Psalms 25:18,nasa נָשָׂא [וְ֝/שָׂ֗א],5375,1,2,False,,False,
Psalms,Psalms 27:13,ra'ah רָאָה [לִ/רְא֥וֹת],7200,Psalms 28:2,nasa נָשָׂא [בְּ/נָשְׂאִ֥/י],5375,3,3,False,,False,
Psalms,Psalms 31:12,ra'ah רָאָה [רֹאַ֥/י],7200,Psalms 31:14,laqach לָקַח [לָ/קַ֖חַת],3947,2,2,False,,False,
Psalms,Psalms 48:6,ra'ah רָאָה [רָ֭אוּ],7200,Psalms 48:7,achaz אָחַז [אֲחָזָ֣תַ/ם],270,1,2,False,,False,
Psalms,Psalms 48:9,ra'ah רָאָה [רָאִ֗ינוּ],7200,Psalms 48:7,achaz אָחַז [אֲחָזָ֣תַ/ם],270,2,2,False,,False,
Psalms,Psalms 49:11,ra'ah רָאָה [יִרְאֶ֨ה],7200,Psalms 49:16,laqach לָקַח [יִקָּחֵ֣/נִי],3947,5,3,False,,False,
Psalms,Psalms 49:20,ra'ah רָאָה [יִרְאוּ],7200,Psalms 49:16,laqach לָקַח [יִקָּחֵ֣/נִי],3947,4,3,False,,False,
Psalms,Psalms 49:20,ra'ah רָאָה [יִרְאוּ],7200,Psalms 49:18,laqach לָקַח [יִקַּ֣ח],3947,2,2,False,,False,
Psalms,Psalms 50:18,ra'ah רָאָה [רָאִ֣יתָ],7200,Psalms 50:16,nasa נָשָׂא [וַ/תִּשָּׂ֖א],5375,2,2,False,,False,
Psalms,Psalms 55:10,ra'ah רָאָה [רָאִ֨יתִי],7200,Psalms 55:13,nasa נָשָׂא [וְ/אֶ֫שָּׂ֥א],5375,3,3,False,,False,
Psalms,Psalms 59:11,ra'ah רָאָה [יַרְאֵ֥/נִי],7200,Psalms 59:13,lakad לָכַד [וְ/יִלָּכְד֥וּ],3920,2,2,False,,False,
Psalms,Psalms 63:3,chazah חָזָה [חֲזִיתִ֑י/ךָ]; ra'ah רָאָה [לִ/רְא֥וֹת],"2372,7200",Psalms 63:5,nasa נָשָׂא [אֶשָּׂ֥א],5375,2,2,False,,False,
Psalms,Psalms 85:8,ra'ah רָאָה [הַרְאֵ֣/נוּ],7200,Psalms 85:3,nasa נָשָׂא [נָ֭שָׂאתָ],5375,5,3,False,,False,
Psalms,Psalms 89:49,ra'ah רָאָה [יִרְאֶה],7200,Psalms 89:51,nasa נָשָׂא [שְׂאֵתִ֥/י],5375,2,2,False,,False,
Psalms,Psalms 91:8,nabat נָבַט [תַבִּ֑יט]; ra'ah רָאָה [תִּרְאֶֽה],"5027,7200",Psalms 91:12,nasa נָשָׂא [יִשָּׂא֑וּ/נְ/ךָ],5375,4,3,False,,False,
Psalms,Psalms 91:16,ra'ah רָאָה [וְ֝/אַרְאֵ֗/הוּ],7200,Psalms 91:12,nasa נָשָׂא [יִשָּׂא֑וּ/נְ/ךָ],5375,4,3,True,chashaq חָשַׁק (Psalms 91:14),False,
Psalms,Psalms 94:7,ra'ah רָאָה [יִרְאֶה],7200,Psalms 94:2,nasa נָשָׂא [הִ֭נָּשֵׂא],5375,5,3,False,,False,
Psalms,Psalms 139:16,ra'ah רָאָה [רָ֘א֤וּ],7200,Psalms 139:20,nasa נָשָׂא [נָשֻׂ֖א],5375,4,3,False,,False,
Psalms,Psalms 139:24,ra'ah רָאָה [וּ/רְאֵ֗ה],7200,Psalms 139:20,nasa נָשָׂא [נָשֻׂ֖א],5375,4,3,False,,False,
Proverbs,Proverbs 6:6,ra'ah רָאָה [רְאֵ֖ה],7200,Proverbs 6:2,lakad לָכַד [נִ֝לְכַּ֗דְתָּ],3920,4,3,False,,False,
Proverbs,Proverbs 20:12,ra'ah רָאָה [רֹאָ֑ה],7200,Proverbs 20:16,laqach לָקַח [לְֽקַח],3947,4,3,False,,False,
Proverbs,Proverbs 22:29,chazah חָזָה [חָזִ֡יתָ],2372,Proverbs 22:25,laqach לָקַח [וְ/לָקַחְתָּ֖],3947,4,3,False,,False,
Proverbs,Proverbs 22:29,chazah חָזָה [חָזִ֡יתָ],2372,Proverbs 22:27,laqach לָקַח [יִקַּ֥ח],3947,2,2,False,,False,
Proverbs,Proverbs 24:32,chazah חָזָה [וָֽ/אֶחֱזֶ֣ה]; ra'ah רָאָה [רָ֝אִ֗יתִי],"2372,7200",Proverbs 24:32,laqach לָקַח [לָקַ֥חְתִּי],3947,0,1,False,,False,
Proverbs,Proverbs 27:12,ra'ah רָאָה [רָאָ֣ה],7200,Proverbs 27:13,laqach לָקַח [קַח],3947,1,2,False,,False,
Ecclesiastes,Ecclesiastes 1:16,ra'ah רָאָה [רָאָ֥ה],7200,Ecclesiastes 2:3,achaz אָחַז [וְ/לֶ/אֱחֹ֣ז],270,5,3,False,,False,
Ecclesiastes,Ecclesiastes 2:1,ra'ah רָאָה [וּ/רְאֵ֣ה],7200,Ecclesiastes 2:3,achaz אָחַז [וְ/לֶ/אֱחֹ֣ז],270,2,2,False,,False,
Ecclesiastes,Ecclesiastes 2:3,ra'ah רָאָה [אֶרְאֶ֗ה],7200,Ecclesiastes 2:3,achaz אָחַז [וְ/לֶ/אֱחֹ֣ז],270,0,1,False,,False,
Ecclesiastes,Ecclesiastes 5:12,ra'ah רָאָה [רָאִ֖יתִי],7200,Ecclesiastes 5:14,nasa נָשָׂא [יִשָּׂ֣א],5375,2,2,False,,False,
Ecclesiastes,Ecclesiastes 5:17,ra'ah רָאָה [רָאִ֣יתִי]; ra'ah רָאָה [וְ/לִ/רְא֨וֹת],"7200,7200",Ecclesiastes 5:14,nasa נָשָׂא [יִשָּׂ֣א],5375,3,3,False,,False,
Ecclesiastes,Ecclesiastes 5:17,ra'ah רָאָה [רָאִ֣יתִי]; ra'ah רָאָה [וְ/לִ/רְא֨וֹת],"7200,7200",Ecclesiastes 5:18,nasa נָשָׂא [וְ/לָ/שֵׂ֣את],5375,1,2,False,,False,
Ecclesiastes,Ecclesiastes 6:1,ra'ah רָאָה [רָאִ֖יתִי],7200,Ecclesiastes 5:18,nasa נָשָׂא [וְ/לָ/שֵׂ֣את],5375,2,2,False,,False,
Ecclesiastes,Ecclesiastes 7:13,ra'ah רָאָה [רְאֵ֖ה],7200,Ecclesiastes 7:18,achaz אָחַז [תֶּאֱחֹ֣ז],270,5,3,False,,False,
Ecclesiastes,Ecclesiastes 7:14,ra'ah רָאָה [רְאֵ֑ה],7200,Ecclesiastes 7:18,achaz אָחַז [תֶּאֱחֹ֣ז],270,4,3,False,,False,
